business_name,idstd,owner_age,owner_female,owner_education,hh_vulnerability,sector_experience,mgmt_practices_index,social_capital,push_entrepreneur,employment_regular,revenue_regular_usd,business_age,sector_food,location_type,formality_status,technology_index,operating_intensity,recordkeeping_index,has_loan,collateral_proxy,income_stable,financial_literacy_proxy,regulatory_barriers,institutional_quality,market_infrastructure,performance_index,formalization_readiness,resilience_proxy,efficiency_score,equity_score,sustainability_score,dominant_objective
Restoran Maju 3674,1373489,45,0,4,0.9478627716349608,4,0.4349178801251945,0.10668776238322297,0.0970977015590625,2,550.6426671387609,13,0,1,0,0.04244338491662247,0.1236623668880158,0.0168674169842854,0,0.5235087861296258,0.8599011526916163,0.5934812951119403,0.5119730800407416,0.9387295458178148,0.9626446983987546,0.2998405154760583,0.5737897680964449,0.5688997036851846,21.7927,47.9145,21.7647,Equity
Warung Damai 3675,1338141,35,0,4,0.8193978447055413,18,0.42149646683863007,0.015405493588071972,0.9457774131399048,5,203.67100040455085,16,0,3,0,0.6108725159020588,0.6531949593768174,0.08167648358065627,0,0.891067123923902,0.7627830152406523,0.570294594960041,0.9374122208685294,0.43851181792048055,0.9272159413651172,0.4690168821185019,0.05139037196554219,0.9564078331237815,34.1032,42.7759,66.6271,Sustainability
Restoran Makmur 3676,1242359,32,1,4,0.5524104668680087,36,0.28529997579488187,0.42116497901415295,0.9360829345150524,4,589.8715701723256,11,0,1,0,0.4200436696623987,0.15890679203378966,0.10017034891977694,0,0.2702177386771818,0.8495704879602405,0.7368249629895139,0.32466712022332755,0.7946579042864519,0.9854150142616145,0.1839267693277944,0.657401569191783,0.2679180704413886,18.7202,62.0964,51.8393,Equity
Bengkel Indah 3677,1350871,58,1,2,0.8749702044778621,32,0.7941799648786311,0.1786516317541651,0.7493080797012331,4,446.89416957846163,14,1,2,0,0.63282320776771,0.9950996855295771,0.8942651529793527,0,0.5849351158472557,0.40522288120951744,0.7860506295696486,0.40521975733575877,0.7983772872900421,0.7242823461597417,0.9392403832706392,0.7804692812611607,0.5840126022901473,57.765,84.9988,66.8333,Equity
Gerai Maju 3678,1298746,52,1,4,0.9893646425518628,28,0.6177283327469959,0.8556965204939717,0.6430630424009155,4,418.2496910166586,6,1,2,0,0.7619583909378543,0.5736591816274499,0.5587027789342909,0,0.1527143890666257,0.6469305773386629,0.14191043063846298,0.7495599908043358,0.6522490213051262,0.7817313347636448,0.8226720946537459,0.7093807168611814,0.09216405295973351,39.5663,79.5746,54.2433,Equity
Kedai Runcit Sejahtera 3679,1320906,45,1,4,0.6106420666317776,28,0.06405155685655961,0.7500375375406604,0.847970446357703,5,543.8730061392079,16,0,4,0,0.03320041617541025,0.8701364221226434,0.26001125748518295,0,0.6283907121948673,0.3270662444041469,0.34449441321712493,0.9419400119582516,0.3660753250046195,0.9300809466543747,0.5652841271331163,0.32737204062476843,0.21359529286240542,32.999,64.4257,28.7359,Equity
Kedai Damai 3680,1207597,67,1,4,0.612898436981518,38,0.8388063350231355,0.573176994815496,0.05840873809056757,1,462.37310048859416,17,0,4,0,0.5212605704985807,0.730059141035106,0.3906354768510749,1,0.0906610381894063,0.06316634280432232,0.07869433289316174,0.1400437135868704,0.75963343152564,0.4431704837193523,0.9163345624512779,0.050592825720999324,0.7229961584395753,51.2941,64.5159,71.0403,Sustainability
Kedai Runcit Damai 3681,1247093,20,1,3,0.754427029159928,32,0.18708823115320727,0.48902134535039543,0.11948579310122842,3,91.2855747650123,10,1,2,0,0.9423397752975873,0.024484565397843716,0.838048073254532,0,0.1438382928696953,0.7748334320266844,0.6797232484525247,0.39777524400268716,0.9399510032610223,0.1625984523162488,0.8200628931325074,0.5706546423866685,0.5967164355363832,7.1819,75.1771,79.5951,Sustainability
Bengkel Setia 3682,1368298,68,0,4,0.23213895236533277,8,0.9791511617091211,0.2558686405759758,0.317112923296334,2,1037.3915141723053,29,0,3,0,0.21778324351289768,0.4211311772202677,0.5701148036193924,0,0.15909096043189086,0.9716773992631534,0.8014192758839433,0.9705855790082478,0.27213738259245634,0.5596712240849998,0.03087718413409901,0.6813370627052514,0.9821336528532937,51.4948,19.2856,44.1753,Efficiency
Perniagaan Maju 3683,1314650,57,0,3,0.16712486151879935,25,0.37666313900256576,0.4749514658749855,0.8324923798965135,2,137.5934012353917,21,1,3,0,0.07746834467884967,0.3616214745712223,0.03162856085747834,0,0.6251031805456386,0.28595325623207934,0.9614817180475058,0.3258525111259014,0.5015762968560972,0.4770576306319102,0.7787947043409487,0.8537452971060344,0.3501059615790826,23.4068,21.685,32.3519,Sustainability
Bengkel Sejahtera 3684,1357489,21,0,4,0.7595807500150725,20,0.6164496471503238,0.6412292758644108,0.47223254276651017,1,682.2444806157447,22,1,2,0,0.7709650084251624,0.952188305527553,0.8712275302445261,0,0.6841425518722076,0.28763344661338974,0.9570093480217954,0.9369388846899588,0.6003161733684186,0.7801327002594705,0.12167312042745482,0.03317538757996552,0.5264552668966217,53.2979,40.3832,61.6323,Sustainability
Perniagaan Sejahtera 3685,1349765,68,1,4,0.3449047949941023,33,0.0778236188960304,0.7822288601927755,0.5035747634376183,3,97.06955873091795,26,0,4,0,0.7414417905846423,0.33835456132335673,0.5384640315099133,0,0.0107396410098064,0.20654225397826642,0.6318098623607283,0.6201571519179829,0.5943831007661857,0.7392086510781549,0.331305497590869,0.28558210070398893,0.9994685591869683,13.373,53.7962,84.3917,Sustainability
Bengkel Setia 3686,1320956,25,1,4,0.135070356305934,30,0.34466327468835667,0.0816820662595934,0.22926542965380758,4,540.8280497019872,13,1,2,0,0.39015450350466063,0.6874336418609729,0.1961940691121159,0,0.8274261303758593,0.4265876180584264,0.7393323225164452,0.4807361098794961,0.4167219238748673,0.2757956036834788,0.11862052581554572,0.010852058722670477,0.04058315276335156,35.9085,45.4028,39.3237,Equity
Kedai Runcit Murni 3687,1315598,65,1,4,0.31487772591774976,37,0.8023539573607814,0.70846468874555,0.6483874811735261,2,1130.1641064432865,13,1,4,0,0.8302472073465933,0.5894797847344906,0.7152068422239803,0,0.7998387992934717,0.37571614911245954,0.20870390144432327,0.3319880491223489,0.5436003563164501,0.10240767006074858,0.0638635595612369,0.4060444704445795,0.6055310140503831,52.0897,52.5951,79.1258,Sustainability
Restoran Setia 3688,1384233,69,0,5,0.3586368678745754,16,0.47720849195325843,0.7427298767612853,0.8878421540622642,4,50.0,2,0,4,0,0.543901090545994,0.7366397527902063,0.5338916798369632,0,0.21708508645813596,0.8848770123484863,0.5829817170906012,0.5091080952380572,0.055849715825301405,0.5743110501740875,0.6059220958559176,0.2356352596165796,0.9765028854563105,36.8727,19.3455,63.0511,Sustainability
Kedai Runcit Makmur 3689,1333241,57,0,1,0.9652276595056907,25,0.9046034835440229,0.5589722009248564,0.3295142198584675,4,1948.0174136246387,1,1,2,0,0.4753602980571918,0.06127285154727358,0.18933966447672235,0,0.08937636894635637,0.7902752964243825,0.3308316615103988,0.6537946154441366,0.06442248105566539,0.6770122128123268,0.952504720428298,0.07417698708176668,0.2822653170007361,46.7898,63.6091,46.2324,Equity
Bengkel Maju 3690,1353124,61,0,6,0.6979597110879232,38,0.5751384410508071,0.21431919570320124,0.6191859397698841,5,50.0,23,1,1,0,0.8218552637999187,0.9307883529859541,0.6500881260886847,1,0.5823733164526047,0.880562301525812,0.10903778038915657,0.7106326263678829,0.9317663802132443,0.5074766465220794,0.07192649321397782,0.7577296907972844,0.002741170664963599,45.635,27.9184,61.4564,Sustainability
Kedai Runcit Murni 3691,1208036,43,0,4,0.5308563173997339,10,0.9285721953957478,0.539184587501175,0.33194896411182206,5,50.0,1,1,2,0,0.09813992346486011,0.9930084197587609,0.6414044988007597,0,0.8688252275764449,0.9194777509646128,0.4905517817771631,0.07630620005399891,0.5511051394103671,0.6673588379855346,0.7491033809591789,0.6460017655164617,0.2404921543757902,58.1046,31.2343,18.6404,Efficiency
Restoran Indah 3692,1231778,37,1,4,0.9688731386826049,5,0.9826099070125561,0.5027048818153104,0.7927191118343301,3,974.4175554748936,7,0,1,0,0.22389986038804932,0.5543667517263947,0.9547220604357406,0,0.3509212610322583,0.6792411914071993,0.42108208708898665,0.6403336617933515,0.19521827868687336,0.7518675053939504,0.2792858741967582,0.4246078131997295,0.4855326361248957,55.0198,78.7549,27.272,Equity
Bengkel Damai 3693,1358806,46,1,5,0.9031397404741807,8,0.45389455951827595,0.4757100963867962,0.4749597369923172,2,616.7076786576621,13,1,3,0,0.4441356346397747,0.16432641395090164,0.26426431202102785,0,0.9651974681328369,0.643336810757679,0.06918790673602693,0.8924230158504721,0.2644879803260919,0.4439509385511766,0.09027683065261283,0.1645238129663138,0.1337819427785445,24.1861,71.1256,27.7789,Equity
Gerai Murni 3694,1354245,60,1,4,0.5120008566141597,33,0.565156572577808,0.4606399154671841,0.33946902221970465,5,55.91886710348173,17,1,4,0,0.08543307601349526,0.8694374942770687,0.5483682665089453,0,0.9743948196210758,0.46614134192497403,0.9543946772611395,0.4268931674451877,0.7039258128155275,0.5025253108669652,0.9222892201683689,0.5495257652296022,0.5553345444176453,43.5492,60.48,44.8274,Equity
Warung Murah 3695,1361475,27,1,5,0.9056796353769807,37,0.8349206432512698,0.11082556629151974,0.4200488542112919,3,1385.614076884004,9,1,3,0,0.9958715926803883,0.6473196608836057,0.32102664270512904,0,0.014734511140685802,0.08292139385445141,0.9564381972470017,0.2505015830236874,0.6920587919917601,0.6348287029506141,0.054124784233002265,0.226950503019536,0.7475837885478749,57.1379,71.2272,90.0124,Sustainability
Gerai Damai 3696,1397393,47,1,2,0.4043046580626566,1,0.221533005535813,0.18289248485736476,0.09122752139622825,1,557.2675550562403,13,0,4,0,0.3135310007820872,0.6239366224794654,0.29818046741410964,0,0.6555236048883947,0.4462781500827677,0.5587556754773932,0.6992766584888441,0.6581308678514789,0.6162872880834878,0.10573780884605188,0.21393580699997938,0.1526242228387984,30.46,66.1722,17.87,Equity
Kedai Runcit Damai 3697,1337416,29,1,2,0.23042066535662464,31,0.8616295737811096,0.09733208845134234,0.8661171533224405,4,58.85351251280931,16,0,4,0,0.9477445524832339,0.8849124664574896,0.5056413555921396,0,0.351026007554583,0.3625792412903842,0.9443857327182823,0.11377672757002855,0.24994345393692552,0.4853082777655964,0.22666114782788926,0.46831592094979235,0.38873440856389263,52.9344,59.2168,72.8218,Sustainability
Warung Sejahtera 3698,1218800,36,0,4,0.23267817682208514,7,0.5919201403772696,0.24247782766798442,0.9580690553381048,2,985.037475859915,5,0,2,0,0.47445160949905096,0.7314746817573063,0.7148596011684303,0,0.1404864868645186,0.37842839529129957,0.25820389029206237,0.9327563082695483,0.8335198275822551,0.2534470141142354,0.9306794634212392,0.23790268296084982,0.4610883453117012,48.7094,19.3071,38.0607,Efficiency
Restoran Maju 3699,1225372,48,1,5,0.6623155244421267,23,0.7255001353845254,0.263476782730673,0.47741417973541656,2,327.83404181988095,22,0,4,0,0.9245185584668284,0.9197660294922703,0.6048136933941096,0,0.7407328959855973,0.5014303089699959,0.7915117339042003,0.5130330379355099,0.06487838507572619,0.6815421410060967,0.3035028719760703,0.5392550692653655,0.6449666407049319,52.3558,61.4926,73.5797,Sustainability
Restoran Makmur 3700,1261516,25,1,5,0.5010703207072771,24,0.07985402266344521,0.2450758614930454,0.2213372080781394,3,162.95766176616533,7,1,3,0,0.43998492761615005,0.957584143724915,0.1173353826166349,0,0.7158585865529269,0.5272985187837762,0.9491591624851744,0.6616627087528404,0.42185155457111967,0.38806506384971406,0.02933579565496125,0.03838440721598224,0.6569346854550446,32.6133,55.0428,55.3074,Sustainability
Bengkel Murni 3701,1220538,33,1,4,0.6589508470054467,14,0.7661876834534036,0.21092906818560342,0.6646561990889387,5,871.6019526666377,1,0,4,0,0.814724616652561,0.34488107946936564,0.9223768689125312,0,0.051006211962655534,0.2160027834032867,0.3952906441445151,0.35248923535596643,0.763615927349702,0.45829015969232023,0.1876374776648586,0.2501747606478384,0.5408405583890822,41.3024,66.358,59.3142,Equity
Kedai Runcit Sejahtera 3702,1263918,41,0,4,0.6860759642621699,23,0.31078690457365843,0.735422045484789,0.4523814795411427,4,670.5581252191926,8,0,1,0,0.7510986064798277,0.1979134140255192,0.708744049351721,0,0.13926116517299436,0.2748172839076387,0.30249209430215995,0.43010754838200116,0.2382601909507127,0.5251308422341971,0.4450249593009131,0.6969611719719048,0.041237650314877694,21.3929,37.443,48.5311,Sustainability
Gerai Indah 3703,1346045,25,0,3,0.022322872897717616,9,0.805232276849842,0.8185653995981179,0.2523000808384197,4,487.8131421713857,6,1,1,0,0.946895282232969,0.38545386173431717,0.579326599589828,0,0.07654891268217934,0.20319424204476422,0.694574337019859,0.5769726755069127,0.24044577132649791,0.46789816899903947,0.8825750140365062,0.16460731559230102,0.5082669038168348,40.1814,15.8929,59.8738,Sustainability
Perniagaan Sejahtera 3704,1271155,45,0,6,0.05403959234790234,8,0.5091525383027069,0.32710921657256986,0.038433143490149035,2,1143.9130332794484,12,1,2,0,0.6374515405572024,0.9675079921808956,0.14423476080844888,0,0.5940676762743438,0.7363951278377664,0.47376955343508287,0.987196629055164,0.001343532757675292,0.661838576815439,0.2603091472499147,0.6220470732932611,0.0327605277474019,54.7602,2.1616,32.4809,Efficiency
Gerai Bahagia 3705,1259500,58,1,3,0.5326777265912499,8,0.27461433481563313,0.3051288916844489,0.8897044517885121,2,987.648198388372,2,0,2,0,0.22708503841819294,0.19140451828985416,0.1348886332905841,0,0.2863920756608781,0.9643846443752755,0.378536258167417,0.7023658714532052,0.4942834067703604,0.5142513420704196,0.5106029397070585,0.02073726393983988,0.8461881028435415,23.012,66.3071,40.469,Equity
Kedai Runcit Jaya 3706,1367647,31,1,4,0.1910354777600769,3,0.9527596970216541,0.844032349752508,0.7967343520450476,4,128.60337167620906,1,0,4,0,0.54190162279795,0.5911070435525249,0.293460274348045,1,0.5618515763950052,0.2447416882795972,0.7777948637839074,0.9348375438580799,0.9186117978602208,0.2988612519997449,0.3020264536621934,0.6499759837569647,0.7372792734553691,47.492,47.6414,46.0444,Equity
Bengkel Damai 3707,1373333,54,1,4,0.6325337688044397,32,0.7650623977114992,0.623923901665791,0.8290060576393794,1,1054.6871629733819,15,0,3,0,0.1458747192408396,0.08424985262169937,0.923095064484829,0,0.6849408336696419,0.863662771503682,0.23927144342913742,0.955320662520223,0.5126768930389745,0.9575884173809336,0.5743971911370823,0.6560198884440765,0.45329033761754034,35.1239,65.3014,43.4337,Equity
Bengkel Maju 3708,1310659,33,1,4,0.5521857391706481,4,0.9856860738736469,0.2934383247890575,0.43983973093138884,3,234.2342756993935,17,1,2,0,0.3348700695676907,0.8324858315960876,0.14697362782508694,0,0.3493073020044706,0.730240882211337,0.6881749339929832,0.7809282074753674,0.9335456502899488,0.9867116042988205,0.0885067157050552,0.287536645747169,0.5604720095031441,56.6871,62.0874,33.209,Equity
Restoran Makmur 3709,1227716,41,0,4,0.5857603583708912,38,0.3644698984122038,0.7136122925865822,0.7532553919534275,1,282.6183215188199,20,0,2,0,0.7891879374522189,0.6682063508995996,0.6546667581810768,0,0.3485058351372001,0.3062003107829837,0.3876102601958381,0.041164788467735414,0.2154310343554252,0.07281901684988135,0.5000743576968445,0.7237265443085427,0.40108657623555644,33.5647,33.4304,72.1001,Sustainability
Warung Setia 3710,1334308,42,1,6,0.3024553798310107,2,0.6492196335416387,0.34459281023316735,0.5812252638799956,5,1793.7463801331294,3,0,2,0,0.01396792578930206,0.5221102166030347,0.6448760841685469,0,0.74844516908154,0.5249230975854287,0.26131703514795324,0.27032308233471825,0.3948521694928727,0.6748380146115203,0.0711604838411819,0.18600288882666394,0.7581560756197907,51.5427,42.0982,24.8034,Efficiency
Kedai Damai 3711,1346920,67,1,4,0.6398435062778967,9,0.6115886778637267,0.5865556143421731,0.37477529641349305,1,713.2964308139825,27,1,1,0,0.620864163289935,0.6299914062241271,0.0919464326609668,0,0.3535478695284725,0.6099767965815756,0.9310382018441526,0.8067769731872232,0.9915925553569893,0.8867078240998015,0.9797222279663974,0.3964725382053703,0.9562250253145699,43.7701,65.5937,60.2713,Equity
Perniagaan Jaya 3712,1202352,26,1,6,0.829492636485023,1,0.6875567410688029,0.9926340299878015,0.84274208812218,1,193.9250494541246,6,0,3,0,0.6929863390807708,0.11704992322130969,0.7073360200358642,0,0.3500253054496332,0.7714324311982098,0.2479039626090771,0.013659328512585334,0.7995307072840427,0.9513403229191069,0.9178282425461531,0.9060030049392812,0.7467666949433465,25.9115,63.1797,50.8725,Equity
Kedai Murni 3713,1333004,59,1,1,0.9980712535922371,11,0.038316566041330824,0.3015943752160333,0.9987575480444183,5,521.9567924122811,16,0,2,0,0.8997908572930744,0.8614410450190384,0.4762164389727275,0,0.6021295969056734,0.5443578442953135,0.3868339149495267,0.48549039856277953,0.5756297058604718,0.8123846068431185,0.6465779974157716,0.7739989472892532,0.44777955171967976,31.7657,94.9229,57.675,Equity
Restoran Sejahtera 3714,1276449,69,0,4,0.8384443861722143,29,0.2917193238773741,0.9305260007083331,0.8992823072743599,3,387.5305164872593,10,1,4,0,0.7564660119395336,0.34014102331225204,0.5007559482058523,0,0.07015526951152307,0.6557394776158656,0.6210916214368621,0.7662583468007982,0.08707754918822552,0.8924811018846023,0.9193906299321979,0.8518415536140058,0.12867824032781228,22.4996,43.5378,55.869,Sustainability
Warung Damai 3715,1208556,44,0,4,0.5574987596799474,26,0.9093375737908073,0.32065241428469815,0.7761919716863057,4,61.99042206488815,13,0,2,0,0.40282251086387433,0.16912320369770384,0.005490841075032171,1,0.3419166901576701,0.32051935036716517,0.061088907440415396,0.930932013840883,0.1304745444201384,0.3564216458626097,0.5880660213955594,0.3790770065689164,0.28117268598128675,32.9207,32.3,44.0481,Sustainability
Kedai Runcit Maju 3716,1286836,32,1,4,0.19342959167995655,27,0.42382005487222685,0.5402867043748234,0.7475079721923769,1,1093.5237904976243,8,0,2,0,0.7655780046018871,0.0147948701570485,0.8967980674285488,0,0.1310565250794008,0.12330227862534027,0.1021443215264698,0.44104599794469945,0.44025474751403315,0.8309210343159685,0.3063929489729579,0.9773427970987337,0.568793631937627,23.1581,47.7372,67.9369,Sustainability
Kedai Runcit Murah 3717,1336570,40,1,5,0.6814458761198209,38,0.9606436790815472,0.45998378959903996,0.6502488430168548,3,862.6530639852034,17,1,1,0,0.6254787492099011,0.06070188592853287,0.610370017791205,0,0.8808643660629722,0.06009021382975743,0.6289406510149647,0.8292278605136528,0.8149301016385332,0.6112128448688396,0.14581990167193837,0.6571694641776573,0.03438941379586613,38.5288,62.2578,54.5508,Equity
Warung Setia 3718,1250098,60,1,1,0.9376537855579782,29,0.21350317264497576,0.7831595623439361,0.8536174968395771,5,751.8870243910728,28,1,1,0,0.5867508429192092,0.6716442796727581,0.6045279903815486,0,0.3300018868885237,0.2918286907127229,0.5911919419739748,0.45652764812772206,0.7413844363396163,0.42561246727152113,0.9935178671899769,0.0016220378441846872,0.623240330187046,33.43,92.5062,63.9172,Equity
Gerai Maju 3719,1395458,29,1,1,0.2118665397323024,33,0.9974239734810894,0.061092699481994805,0.493081247824666,3,409.5291408364119,7,1,2,0,0.0737427628286651,0.7184672288046224,0.38911682327547537,0,0.4678524620612182,0.667776526897045,0.6026656394458461,0.14257954231163772,0.8545373835009272,0.8084114624178763,0.24491454404015378,0.0736165902191056,0.3069693899293231,55.2216,63.4747,36.9088,Equity
Kedai Runcit Setia 3720,1312169,28,1,4,0.2559956205265771,28,0.6975809089595323,0.6271223040686639,0.181729510197993,1,124.76778872535493,24,0,3,0,0.5396824032468825,0.14887496017161173,0.7017648196579092,0,0.08718919419807003,0.08910742483870304,0.5931852589803179,0.45694615610410616,0.40522681526253446,0.2206112366967823,0.8667052064157116,0.6978817381351381,0.19829725969266832,26.5346,50.2398,48.5362,Equity
Gerai Sejahtera 3721,1340641,34,1,1,0.14900854341165115,31,0.7763934240664878,0.7606669443488229,0.7680497242692065,4,1076.634595171413,5,0,1,0,0.8670969100216577,0.6057174453640233,0.8330275397682947,0,0.4946805624658911,0.7388728023240152,0.834648642735541,0.44183547840545845,0.577471318798483,0.9477982495426511,0.4319981903021597,0.9457450175291874,0.5617392571185773,51.3085,60.9603,74.7861,Sustainability
Kedai Damai 3722,1326060,21,1,6,0.7367216436264017,19,0.3968611722025358,0.47214485138211926,0.9195063741758853,5,217.67794241923357,8,0,2,0,0.4368509440347015,0.4830150915074448,0.49500606168183403,0,0.6580332496381261,0.407243636694539,0.33039985087491974,0.5246658503916943,0.3079963179077848,0.46211773320902927,0.3245673271205203,0.7431327857114198,0.4906377923355867,28.3868,59.4689,46.4432,Equity
Perniagaan Murni 3723,1387954,44,1,3,0.40656150342365927,26,0.9070081212606208,0.10529260653780537,0.34135229193049954,5,50.0,29,1,3,0,0.7041580069870328,0.9371892061356076,0.5450831757638718,0,0.04460212760702764,0.46811588714188934,0.17559081905873797,0.9304940462806971,0.5381323716456733,0.8489268803687176,0.2483183414909539,0.5211012804323222,0.41108765460024754,55.7831,61.2625,59.9989,Equity
Restoran Damai 3724,1330544,32,0,4,0.06269563888638408,29,0.545462900958622,0.2448050134848131,0.7829832979571356,1,2002.4579426480975,27,1,2,0,0.9037378816696854,0.6652033577525647,0.20835400726175246,0,0.33232555762788774,0.21302449493384856,0.8974267435266962,0.618184391489242,0.6163092832512583,0.24559870424725283,0.8625124365116743,0.2001235430994761,0.28734276767619815,54.6313,12.5078,66.5198,Sustainability
Kedai Bahagia 3725,1200340,53,1,2,0.8749499914902802,11,0.680938380224635,0.6796723701008637,0.2737227030824141,3,987.2061127501539,1,0,3,0,0.5341690008430259,0.5203306134602863,0.3532030981744907,0,0.5566921057640685,0.6972869374242279,0.5594769442853293,0.08999132226200812,0.5160189591663145,0.8936365363346017,0.8410940063657684,0.801825952785611,0.3589652010800837,45.0655,84.998,40.3857,Equity
Kedai Runcit Murni 3726,1375021,53,1,4,0.5576719047025667,32,0.094808271336286,0.8954373855003152,0.942600273358682,4,487.3312936037521,2,1,4,0,0.08812440274923394,0.28377651594873954,0.46816083178946866,0,0.9963240083288862,0.9704828704955036,0.7889673435303981,0.43072980766129343,0.19807868475877866,0.5448961398602323,0.8724411562474667,0.5739010024653209,0.23549971590077423,15.8139,62.3069,34.59,Equity
Bengkel Sejahtera 3727,1282302,54,1,4,0.3310942920003558,21,0.6316807008928934,0.42160860700048863,0.6834609920137866,5,50.0,4,1,1,0,0.054249149512944794,0.4617946351083053,0.6612747666716123,1,0.7662141973571246,0.40108387733667794,0.19194972110739605,0.4557434041195484,0.3393843454894997,0.27286880769408095,0.7346310991455154,0.16811762936604202,0.9617704651825141,33.2615,53.2438,46.7731,Equity
Kedai Maju 3728,1393515,57,1,2,0.34398297606109696,38,0.8790789882621566,0.5604120350782592,0.5692759871823971,1,129.2014974963714,1,0,4,0,0.7977042156131576,0.2471016811740563,0.9317432337007358,0,0.5668919539686244,0.11555740988644936,0.46369877419368233,0.8260258242408511,0.6293166489033301,0.6014134671591632,0.06307988209364934,0.21777233478994795,0.7319693813451494,34.9669,63.7593,82.3673,Sustainability
Perniagaan Makmur 3729,1200138,22,1,3,0.29025122019090677,34,0.17828322821598808,0.22838503672686206,0.779870157903575,1,300.7855163152127,29,1,3,0,0.03270313448211626,0.6783886077831683,0.13707954297867087,0,0.20883339460624073,0.017143321814086843,0.11823103311113592,0.51708964153488,0.573897831344453,0.07396296743149033,0.3536102701245185,0.3861465713653093,0.2850130816609908,28.4507,56.61,35.3585,Equity
Bengkel Murni 3730,1331430,61,1,4,0.4554801723926418,22,0.737725934634846,0.41221331403687145,0.8132311705575417,2,494.5448695337797,21,1,1,0,0.9989174817246339,0.5940835508768486,0.5290334675291192,0,0.9688029636645722,0.866173062802415,0.0989179736328315,0.43232667414217196,0.4484301942287986,0.3599298059461745,0.8147283851786518,0.35671146776393836,0.5814883770721514,44.4766,58.2192,73.9014,Sustainability
Warung Maju 3731,1319619,25,0,6,0.337041688488145,27,0.02540075899465455,0.3367898077704915,0.8923698982253471,2,615.7653918494899,10,1,1,0,0.12750888740807365,0.2962785348200633,0.6109626389976198,0,0.20164978955012536,0.7053136612348181,0.4542050464965771,0.13442423982017182,0.06232122925588002,0.5295573978024413,0.9730769562201594,0.40633646422238556,0.2573381255816204,15.2812,13.4817,33.0705,Sustainability
Restoran Maju 3732,1285376,67,1,3,0.5479463040706094,8,0.9262030165625189,0.6555255479715236,0.9011195328474305,3,776.228071350991,3,1,4,0,0.7751379355431955,0.012070802824734272,0.8254977359778104,1,0.15472945546265127,0.8463916736478131,0.5950835047406535,0.7798603619663926,0.45372953728565346,0.5264576554044922,0.8607706231295215,0.39437232338008066,0.05802501182490172,35.2464,66.9179,38.7463,Equity
Bengkel Indah 3733,1299931,68,1,4,0.7735172522712942,31,0.9829171160311863,0.984698951675111,0.05269082555354654,1,405.5836635603413,2,1,3,0,0.8677166165550355,0.9827852169833006,0.8435771862207732,1,0.42573657890279337,0.3926719242644945,0.927558559231832,0.7715148083732332,0.5664973113276287,0.6140863260709357,0.668685513198082,0.800652139675411,0.32601698389134526,62.6799,70.9407,67.7392,Equity
Kedai Runcit Bahagia 3734,1361726,38,1,6,0.6744612834443735,1,0.35418006679809444,0.8133034519856862,0.12290760801279543,3,533.8234921597722,7,1,1,0,0.3064285718939961,0.052990715031492,0.6606879021981275,0,0.7400795868269072,0.6332970519993784,0.04882953324893835,0.20035636785516786,0.2187900613545931,0.04322447353025827,0.8235297645410663,0.22901825865920467,0.13460431856451094,17.0966,56.9785,17.0453,Equity
Restoran Setia 3735,1356951,22,0,4,0.2944568927541171,39,0.10707384971533485,0.19216458492618516,0.8260608781872083,3,833.6466033247656,2,1,3,0,0.5416232048224345,0.5470122974688941,0.19462778820367965,0,0.09145879427517878,0.38785228456838616,0.3726417183963645,0.6607297677084767,0.014406331630540503,0.7664784231201153,0.36730060233929673,0.23489187467081418,0.7505746967603757,27.2458,21.7783,73.4322,Sustainability
Warung Bahagia 3736,1281532,37,0,6,0.5287410115397793,34,0.658576368163145,0.5776785933067669,0.9460516533801783,4,636.1995437678943,25,1,3,0,0.9523754641570588,0.8520175886813068,0.7798118108622146,0,0.18441694518893903,0.3286486166058731,0.7396410816377814,0.0838438591645192,0.5121375599457937,0.09325840505340821,0.6699526611846214,0.0517854254022142,0.9388734386143959,51.1355,21.1496,91.7612,Sustainability
Gerai Jaya 3737,1255778,58,0,6,0.8401261599122508,24,0.029834514147479063,0.06641171494840159,0.30767184812394055,2,1548.4655329010707,6,0,1,0,0.955154902371461,0.6210754166268484,0.5785498820982448,0,0.6247362776714535,0.5903251145675737,0.30397340767259173,0.5779024114028455,0.3792195302535082,0.9409049658031472,0.758486420196151,0.7670124427479252,0.2837533958513073,33.6871,33.605,64.7188,Sustainability
Warung Indah 3738,1237772,28,1,4,0.06820623474272547,28,0.48248628129718674,0.24691548684263553,0.008601818432715347,3,1038.3063748360103,8,1,1,0,0.9301119343448531,0.5869301951676923,0.9613339006890892,0,0.024128209077922458,0.21846562398617286,0.7529268340985192,0.5429183723065156,0.6898572888008566,0.5479321884926155,0.5026225463773425,0.5581925823987838,0.9249291934631014,41.5772,42.7282,85.9524,Sustainability
Kedai Runcit Jaya 3739,1258478,31,0,4,0.07829726698690476,4,0.2717791751378865,0.1722176760603904,0.32270518903519796,4,92.78016465725064,3,1,1,0,0.2749066874569992,0.7150994671065418,0.9532163414972903,0,0.6601593759548343,0.7289822605359375,0.9504279344689688,0.12498635822042459,0.12579830696850525,0.9803757320609031,0.2607560462473557,0.318836243650509,0.783038087023912,30.4548,13.1319,37.4874,Sustainability
